
Cboe Volatility Index,Last: 24.36,Change:  -2.83
Date: 16 marzo 2026 alle ore 13:39 GMT-4,Bid: 0,Ask: 0,Size: 0*0,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Jun 17 2026,VIX260617C00035000,1.91,-0.38,1.88,1.99,274,1.0769,0.3144,0.0277,32085,35.00,VIX260617P00035000,13.67,0.37,13.6,13.7,5,1.0868,-0.675,0.0277,40
Wed Jun 17 2026,VIX260617C00036000,1.82,-0.375,1.8,1.9,2,1.0916,0.3017,0.0268,2654,36.00,VIX260617P00036000,15.5,0,14.5,14.65,0,1.1006,-0.6877,0.0268,5
Wed Jun 17 2026,VIX260617C00037000,2.06,0,1.72,1.82,0,1.1055,0.2898,0.026,554,37.00,VIX260617P00037000,17.07,0,15.4,15.55,0,1.1123,-0.6996,0.026,2
Wed Jun 17 2026,VIX260617C00038000,1.67,-0.35,1.65,1.75,15,1.12,0.2787,0.0252,766,38.00,VIX260617P00038000,0,0,16.3,16.45,0,1.1219,-0.7107,0.0252,0
Wed Jun 17 2026,VIX260617C00039000,1.6,-0.35,1.58,1.68,5,1.1326,0.2682,0.0244,443,39.00,VIX260617P00039000,0,0,17.25,17.4,0,1.1426,-0.7212,0.0244,0
Wed Jun 17 2026,VIX260617C00040000,1.54,-0.34,1.56,1.62,49,1.1502,0.2584,0.0237,23375,40.00,VIX260617P00040000,18.19,0.34,18.15,18.3,1,1.1485,-0.731,0.0237,87
Wed Jun 17 2026,VIX260617C00042500,1.59,0,1.38,1.47,0,1.1753,0.2362,0.022,13073,42.50,VIX260617P00042500,21.3,0,20.5,20.65,0,1.1836,-0.7531,0.022,1
Wed Jun 17 2026,VIX260617C00045000,1.29,-0.285,1.26,1.36,44,1.2043,0.2169,0.0206,52223,45.00,VIX260617P00045000,22.6,0,22.85,23,0,1.2107,-0.7725,0.0206,127
Wed Jun 17 2026,VIX260617C00047500,1.39,0,1.16,1.25,0,1.2298,0.1999,0.0192,163860,47.50,VIX260617P00047500,25.14,0,25.2,25.35,0,1.2383,-0.7894,0.0192,2
Wed Jun 17 2026,VIX260617C00050000,1.12,-0.225,1.1,1.16,274,1.2587,0.1848,0.018,42730,50.00,VIX260617P00050000,27.8,0,27.6,27.75,0,1.26,-0.8045,0.018,26
Wed Jun 17 2026,VIX260617C00055000,1.04,-0.125,0.92,1,263,1.295,0.1596,0.0159,28515,55.00,VIX260617P00055000,32.65,0,32.4,32.55,0,1.3047,-0.8298,0.0159,2
Wed Jun 17 2026,VIX260617C00060000,0.81,-0.205,0.79,0.87,622,1.3284,0.1392,0.0141,24584,60.00,VIX260617P00060000,36.9,0,37.2,37.4,0,1.3422,-0.8501,0.0141,29
Wed Jun 17 2026,VIX260617C00065000,0.74,-0.155,0.69,0.77,2006,1.36,0.1228,0.0126,19943,65.00,VIX260617P00065000,0,0,42.05,42.2,0,1.3763,-0.8666,0.0126,0
Wed Jun 17 2026,VIX260617C00070000,0.63,-0.145,0.6,0.67,4137,1.3824,0.1093,0.0114,35183,70.00,VIX260617P00070000,47.62,0,46.9,47.1,0,1.3994,-0.88,0.0114,1
Wed Jun 17 2026,VIX260617C00075000,0.55,-0.145,0.53,0.6,1,1.4068,0.0982,0.0104,37229,75.00,VIX260617P00075000,0,0,51.8,51.95,0,1.4243,-0.8912,0.0104,0
Wed Jun 17 2026,VIX260617C00080000,0.49,-0.13,0.46,0.54,591,1.4257,0.0889,0.0095,9979,80.00,VIX260617P00080000,57.02,0,56.65,56.85,0,1.441,-0.9005,0.0095,0
Wed Jun 17 2026,VIX260617C00085000,0.45,-0.1,0.41,0.45,2000,1.4338,0.081,0.0087,22024,85.00,VIX260617P00085000,0,0,61.55,61.75,0,1.464,-0.9083,0.0087,0
Wed Jun 17 2026,VIX260617C00090000,0.51,0,0.37,0.44,0,1.4628,0.0744,0.008,33721,90.00,VIX260617P00090000,65.75,0,66.5,66.65,0,1.4966,-0.915,0.008,16
Wed Jun 17 2026,VIX260617C00095000,0.36,-0.09,0.33,0.4,2,1.4779,0.0686,0.0074,13172,95.00,VIX260617P00095000,71,0,71.4,71.55,0,1.5096,-0.9207,0.0074,1
Wed Jun 17 2026,VIX260617C00100000,0.36,-0.055,0.33,0.37,3722,1.5062,0.0636,0.0069,36766,100.00,VIX260617P00100000,77.2,0,76.3,76.45,0,1.5345,-0.9258,0.0069,1
Wed Jun 17 2026,VIX260617C00110000,0.34,-0.03,0.23,0.33,640,1.5221,0.0553,0.0061,13717,110.00,VIX260617P00110000,0,0,86.15,86.3,0,1.575,-0.934,0.0061,0
Wed Jun 17 2026,VIX260617C00120000,0.36,0,0.25,0.28,0,1.5716,0.0488,0.0054,4733,120.00,VIX260617P00120000,95.4,0,96,96.15,0,1.6043,-0.9406,0.0054,1
Wed Jun 17 2026,VIX260617C00130000,0.23,0,0.16,0.27,0,1.5796,0.0435,0.0048,270,130.00,VIX260617P00130000,0,0,105.9,106.05,0,1.6455,-0.9459,0.0048,0
Wed Jun 17 2026,VIX260617C00140000,0.23,0,0.15,0.26,0,1.6197,0.0391,0.0044,113,140.00,VIX260617P00140000,0,0,115.75,115.9,0,1.6806,-0.9502,0.0044,0
Wed Jun 17 2026,VIX260617C00150000,0.23,0,0.13,0.23,0,1.6374,0.0355,0.004,182,150.00,VIX260617P00150000,124.5,0,125.65,125.8,0,1.734,-0.9539,0.004,1
Wed Jun 17 2026,VIX260617C00160000,0.11,0,0.12,0.22,0,1.6678,0.0324,0.0036,152,160.00,VIX260617P00160000,0,0,135.55,135.7,0,1.7603,-0.957,0.0036,0
Wed Jun 17 2026,VIX260617C00170000,0.2,0,0.11,0.21,0,1.6944,0.0298,0.0033,177,170.00,VIX260617P00170000,0,0,145.4,145.6,0,1.7821,-0.9596,0.0033,0
Wed Jun 17 2026,VIX260617C00180000,0.12,0,0.1,0.2,0,1.7175,0.0275,0.0031,177,180.00,VIX260617P00180000,0,0,155.3,155.45,0,1.8267,-0.9619,0.0031,0
Wed Jun 17 2026,VIX260617C00190000,0.12,0,0.1,0.19,0,1.7448,0.0256,0.0029,200,190.00,VIX260617P00190000,164.61,0,165.2,165.35,0,1.869,-0.9638,0.0029,0
Wed Jun 17 2026,VIX260617C00200000,0.12,0,0.09,0.18,0,1.762,0.0238,0.0027,306,200.00,VIX260617P00200000,173.51,0,175.1,175.25,0,1.8827,-0.9655,0.0027,4
